target_set,shape_id,readable_shape,step,classification,nca_seed,accuracy,majority_vote,seed,classification_vx,majority_vote_vx
3,14,1111111-1010001,40,0;0;14-2;0;14-6;0;14-0;1;14-1;1;14-2;1;14-3;1;14-4;1;14-5;1;14-6;1;14,0,1.0,14,1,0.8512077216786176,0.8512077216786176
3,14,1111111-1010001,40,0;0;14-2;0;14-6;0;14-0;1;14-1;1;14-2;1;14-3;1;14-4;1;14-5;1;14-6;1;14,0,1.0,14,2,1.6848345619064018,1.6848345619064018
3,14,1111111-1010001,40,0;0;14-2;0;14-6;0;14-0;1;14-1;1;14-2;1;14-3;1;14-4;1;14-5;1;14-6;1;14,0,1.0,14,3,1.5917241535471112,1.5917241535471112
3,14,1111111-1010001,40,0;0;14-2;0;14-6;0;14-0;1;14-1;1;14-2;1;14-3;1;14-4;1;14-5;1;14-6;1;14,0,1.0,14,4,1.0167927838462776,1.0167927838462776
3,14,1111111-1010001,40,0;0;14-2;0;14-6;0;14-0;1;14-1;1;14-2;1;14-3;1;14-4;1;14-5;1;14-6;1;14,0,1.0,14,5,1.7387368455424668,1.7387368455424668
4,0,1111-1111-1001,40,0;0;36-3;0;34-0;1;30-1;1;36-2;1;34-3;1;34-0;2;30-1;2;36-2;2;34-3;2;34,0,0.0,34,1,0.014522322592218756,0.06501782717104125
4,0,1111-1111-1001,40,0;0;36-3;0;34-0;1;30-1;1;36-2;1;34-3;1;34-0;2;30-1;2;36-2;2;34-3;2;34,0,0.0,34,2,0.39181022002449234,0.6115880645380706
4,0,1111-1111-1001,40,0;0;36-3;0;34-0;1;30-1;1;36-2;1;34-3;1;34-0;2;30-1;2;36-2;2;34-3;2;34,0,0.0,34,3,0.023145537781016016,-0.0333587059032873
4,0,1111-1111-1001,40,0;0;36-3;0;34-0;1;30-1;1;36-2;1;34-3;1;34-0;2;30-1;2;36-2;2;34-3;2;34,0,0.0,34,4,-0.006040983699562915,0.15856891598236314
4,0,1111-1111-1001,40,0;0;36-3;0;34-0;1;30-1;1;36-2;1;34-3;1;34-0;2;30-1;2;36-2;2;34-3;2;34,0,0.0,34,5,0.027387004021560826,1.7426529109026834
4,1,0111-1111-1001,40,0;0;1-3;0;1-0;1;1-1;1;1-2;1;1-3;1;1-1;2;1-2;2;1-3;2;1,0,1.0,1,1,2.3897230236075346,2.3897230236075346
4,1,0111-1111-1001,40,0;0;1-3;0;1-0;1;1-1;1;1-2;1;1-3;1;1-1;2;1-2;2;1-3;2;1,0,1.0,1,2,3.9667445405510517,3.9667445405510517
4,1,0111-1111-1001,40,0;0;1-3;0;1-0;1;1-1;1;1-2;1;1-3;1;1-1;2;1-2;2;1-3;2;1,0,1.0,1,3,3.347276483173254,3.347276483173254
4,1,0111-1111-1001,40,0;0;1-3;0;1-0;1;1-1;1;1-2;1;1-3;1;1-1;2;1-2;2;1-3;2;1,0,1.0,1,4,2.954469257871947,2.954469257871947
4,1,0111-1111-1001,40,0;0;1-3;0;1-0;1;1-1;1;1-2;1;1-3;1;1-1;2;1-2;2;1-3;2;1,0,1.0,1,5,3.457660358591142,3.457660358591142
4,2,1110-1111-1001,40,0;0;2-3;0;2-0;1;4-1;1;4-2;1;2-3;1;2-0;2;4-1;2;4-2;2;2,0,0.5555555555555556,2,1,-0.025932894782794896,2.719429660688603
4,2,1110-1111-1001,40,0;0;2-3;0;2-0;1;4-1;1;4-2;1;2-3;1;2-0;2;4-1;2;4-2;2;2,0,0.5555555555555556,2,2,0.08912144601581443,2.9786385311597043
4,2,1110-1111-1001,40,0;0;2-3;0;2-0;1;4-1;1;4-2;1;2-3;1;2-0;2;4-1;2;4-2;2;2,0,0.5555555555555556,2,3,0.5609069053385323,3.083281809155198
4,2,1110-1111-1001,40,0;0;2-3;0;2-0;1;4-1;1;4-2;1;2-3;1;2-0;2;4-1;2;4-2;2;2,0,0.5555555555555556,2,4,0.2521077726283501,2.4348468010925837
4,2,1110-1111-1001,40,0;0;2-3;0;2-0;1;4-1;1;4-2;1;2-3;1;2-0;2;4-1;2;4-2;2;2,0,0.5555555555555556,2,5,1.8567170000546003,3.6085336468489
4,3,1111-1111-0001,40,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,0,1.0,3,1,3.032604523318085,3.032604523318085
4,3,1111-1111-0001,40,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,0,1.0,3,2,3.0751663493229153,3.0751663493229153
4,3,1111-1111-0001,40,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,0,1.0,3,3,3.291399331541842,3.291399331541842
4,3,1111-1111-0001,40,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,0,1.0,3,4,1.195359090962334,1.195359090962334
4,3,1111-1111-0001,40,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,0,1.0,3,5,3.9231741750904314,3.9231741750904314
4,4,1111-1111-1000,40,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;2-3;2;4,0,0.8888888888888888,4,1,-0.012381153020174548,2.1136606873857584
4,4,1111-1111-1000,40,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;2-3;2;4,0,0.8888888888888888,4,2,0.37402448213953626,0.6891377760361309
4,4,1111-1111-1000,40,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;2-3;2;4,0,0.8888888888888888,4,3,0.9550455623613677,2.0465928871880092
4,4,1111-1111-1000,40,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;2-3;2;4,0,0.8888888888888888,4,4,1.0338207888570787,1.9877610709627116
4,4,1111-1111-1000,40,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;2-3;2;4,0,0.8888888888888888,4,5,1.1589370035196895,2.1179244552334704
4,5,11111-11111,40,0;0;5-1;0;5-2;0;5-3;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,0,1.0,5,1,0.8203586789103361,0.8203586789103361
4,5,11111-11111,40,0;0;5-1;0;5-2;0;5-3;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,0,1.0,5,2,1.6665514478278176,1.6665514478278176
4,5,11111-11111,40,0;0;5-1;0;5-2;0;5-3;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,0,1.0,5,3,1.9333288140805736,1.9333288140805736
4,5,11111-11111,40,0;0;5-1;0;5-2;0;5-3;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,0,1.0,5,4,0.981348190674528,0.981348190674528
4,5,11111-11111,40,0;0;5-1;0;5-2;0;5-3;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,0,1.0,5,5,0.7563423485350818,0.7563423485350818
4,6,01111-11111,40,0;0;6-1;0;6-2;0;6-3;0;6-4;0;6-1;1;6-2;1;6-3;1;6-4;1;6,0,1.0,6,1,2.05708663533497,2.05708663533497
4,6,01111-11111,40,0;0;6-1;0;6-2;0;6-3;0;6-4;0;6-1;1;6-2;1;6-3;1;6-4;1;6,0,1.0,6,2,0.7458673285081605,0.7458673285081605
4,6,01111-11111,40,0;0;6-1;0;6-2;0;6-3;0;6-4;0;6-1;1;6-2;1;6-3;1;6-4;1;6,0,1.0,6,3,0.23583249261152742,0.23583249261152742
4,6,01111-11111,40,0;0;6-1;0;6-2;0;6-3;0;6-4;0;6-1;1;6-2;1;6-3;1;6-4;1;6,0,1.0,6,4,0.8404651638197298,0.8404651638197298
4,6,01111-11111,40,0;0;6-1;0;6-2;0;6-3;0;6-4;0;6-1;1;6-2;1;6-3;1;6-4;1;6,0,1.0,6,5,1.5582176971956476,1.5582176971956476
4,7,11110-11111,40,0;0;7-1;0;7-2;0;7-3;0;7-4;0;7-0;1;7-1;1;7-2;1;7-3;1;7,0,1.0,7,1,1.9903932210257247,1.9903932210257247
4,7,11110-11111,40,0;0;7-1;0;7-2;0;7-3;0;7-4;0;7-0;1;7-1;1;7-2;1;7-3;1;7,0,1.0,7,2,1.104293681937317,1.104293681937317
4,7,11110-11111,40,0;0;7-1;0;7-2;0;7-3;0;7-4;0;7-0;1;7-1;1;7-2;1;7-3;1;7,0,1.0,7,3,0.508609170313546,0.508609170313546
4,7,11110-11111,40,0;0;7-1;0;7-2;0;7-3;0;7-4;0;7-0;1;7-1;1;7-2;1;7-3;1;7,0,1.0,7,4,1.6513747902900728,1.6513747902900728
4,7,11110-11111,40,0;0;7-1;0;7-2;0;7-3;0;7-4;0;7-0;1;7-1;1;7-2;1;7-3;1;7,0,1.0,7,5,1.6278197729024952,1.6278197729024952
4,8,11111-01111,40,1;0;8-2;0;8-3;0;8-4;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8,0,1.0,8,1,1.8171520219195534,1.8171520219195534
4,8,11111-01111,40,1;0;8-2;0;8-3;0;8-4;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8,0,1.0,8,2,0.7830069187022111,0.7830069187022111
4,8,11111-01111,40,1;0;8-2;0;8-3;0;8-4;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8,0,1.0,8,3,1.1720240547028837,1.1720240547028837
4,8,11111-01111,40,1;0;8-2;0;8-3;0;8-4;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8,0,1.0,8,4,1.3301480300815693,1.3301480300815693
4,8,11111-01111,40,1;0;8-2;0;8-3;0;8-4;0;8-0;1;8-1;1;8-2;1;8-3;1;8-4;1;8,0,1.0,8,5,1.8179439369369257,1.8179439369369257
4,9,11111-11110,40,0;0;7-1;0;7-2;0;7-3;0;7-0;1;9-1;1;7-2;1;7-3;1;6-4;1;7,0,0.1111111111111111,7,1,0.3504057254135966,-0.01727220941576426
4,9,11111-11110,40,0;0;7-1;0;7-2;0;7-3;0;7-0;1;9-1;1;7-2;1;7-3;1;6-4;1;7,0,0.1111111111111111,7,2,0.3087592252665027,-0.033465375010285035
4,9,11111-11110,40,0;0;7-1;0;7-2;0;7-3;0;7-0;1;9-1;1;7-2;1;7-3;1;6-4;1;7,0,0.1111111111111111,7,3,0.3824456436666979,0.4716775413178297
4,9,11111-11110,40,0;0;7-1;0;7-2;0;7-3;0;7-0;1;9-1;1;7-2;1;7-3;1;6-4;1;7,0,0.1111111111111111,7,4,0.7053509678586103,-0.02176422082172139
4,9,11111-11110,40,0;0;7-1;0;7-2;0;7-3;0;7-0;1;9-1;1;7-2;1;7-3;1;6-4;1;7,0,0.1111111111111111,7,5,0.006881942407323746,0.031051834791077485
4,10,1111111-1010101,40,0;0;10-2;0;30-4;0;30-6;0;30-0;1;10-1;1;10-2;1;30-3;1;34-4;1;30-5;1;34-6;1;10,0,0.3636363636363636,30,1,0.006215980344037762,-0.022304908788676078
4,10,1111111-1010101,40,0;0;10-2;0;30-4;0;30-6;0;30-0;1;10-1;1;10-2;1;30-3;1;34-4;1;30-5;1;34-6;1;10,0,0.3636363636363636,30,2,0.4056944258519404,0.6449501105898546
4,10,1111111-1010101,40,0;0;10-2;0;30-4;0;30-6;0;30-0;1;10-1;1;10-2;1;30-3;1;34-4;1;30-5;1;34-6;1;10,0,0.3636363636363636,30,3,6.403210437682195E-4,0.004104230067198362
4,10,1111111-1010101,40,0;0;10-2;0;30-4;0;30-6;0;30-0;1;10-1;1;10-2;1;30-3;1;34-4;1;30-5;1;34-6;1;10,0,0.3636363636363636,30,4,-0.015330060202216857,0.1698431919339573
4,10,1111111-1010101,40,0;0;10-2;0;30-4;0;30-6;0;30-0;1;10-1;1;10-2;1;30-3;1;34-4;1;30-5;1;34-6;1;10,0,0.3636363636363636,30,5,-0.009217659903648893,-0.01711192650687981
4,11,1111111-0010101,40,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,0,1.0,11,1,1.2174658936252334,1.2174658936252334
4,11,1111111-0010101,40,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,0,1.0,11,2,0.7455064013142961,0.7455064013142961
4,11,1111111-0010101,40,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,0,1.0,11,3,1.905679332648997,1.905679332648997
4,11,1111111-0010101,40,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,0,1.0,11,4,0.8509025202085505,0.8509025202085505
4,11,1111111-0010101,40,2;0;11-4;0;11-6;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11-5;1;11-6;1;11,0,1.0,11,5,1.6927397506389121,1.6927397506389121
4,12,1111111-1010100,40,0;0;12-2;0;12-4;0;12-0;1;12-1;1;12-2;1;12-3;1;12-4;1;12-5;1;12-6;1;12,0,1.0,12,1,0.9726358668571534,0.9726358668571534
4,12,1111111-1010100,40,0;0;12-2;0;12-4;0;12-0;1;12-1;1;12-2;1;12-3;1;12-4;1;12-5;1;12-6;1;12,0,1.0,12,2,1.919127789510287,1.919127789510287
4,12,1111111-1010100,40,0;0;12-2;0;12-4;0;12-0;1;12-1;1;12-2;1;12-3;1;12-4;1;12-5;1;12-6;1;12,0,1.0,12,3,1.0443915916217132,1.0443915916217132
4,12,1111111-1010100,40,0;0;12-2;0;12-4;0;12-0;1;12-1;1;12-2;1;12-3;1;12-4;1;12-5;1;12-6;1;12,0,1.0,12,4,1.1578877153759752,1.1578877153759752
4,12,1111111-1010100,40,0;0;12-2;0;12-4;0;12-0;1;12-1;1;12-2;1;12-3;1;12-4;1;12-5;1;12-6;1;12,0,1.0,12,5,1.25040801676374,1.25040801676374
4,13,1111111-1000101,40,0;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;34-6;1;10,0,0.0,10,1,-0.034737515687519996,0.7337959408528777
4,13,1111111-1000101,40,0;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;34-6;1;10,0,0.0,10,2,0.40738200079788234,1.4095432472745215
4,13,1111111-1000101,40,0;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;34-6;1;10,0,0.0,10,3,0.16071750806722707,0.2911239333197588
4,13,1111111-1000101,40,0;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;34-6;1;10,0,0.0,10,4,0.26566053239858495,0.6187240302684368
4,13,1111111-1000101,40,0;0;10-4;0;10-6;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10-5;1;34-6;1;10,0,0.0,10,5,0.3953741137509758,0.3278299348541441
4,14,1111111-1010001,40,0;0;30-2;0;30-6;0;10-0;1;10-1;1;10-2;1;10-3;1;34-4;1;10-5;1;10-6;1;10,0,0.0,10,1,-0.03820025803717714,1.4188294310732215
4,14,1111111-1010001,40,0;0;30-2;0;30-6;0;10-0;1;10-1;1;10-2;1;10-3;1;34-4;1;10-5;1;10-6;1;10,0,0.0,10,2,0.003689674846726665,0.6469310964719946
4,14,1111111-1010001,40,0;0;30-2;0;30-6;0;10-0;1;10-1;1;10-2;1;10-3;1;34-4;1;10-5;1;10-6;1;10,0,0.0,10,3,0.011917144882161473,0.26763462902901236
4,14,1111111-1010001,40,0;0;30-2;0;30-6;0;10-0;1;10-1;1;10-2;1;10-3;1;34-4;1;10-5;1;10-6;1;10,0,0.0,10,4,-0.030706638583686618,1.40107276594149
4,14,1111111-1010001,40,0;0;30-2;0;30-6;0;10-0;1;10-1;1;10-2;1;10-3;1;34-4;1;10-5;1;10-6;1;10,0,0.0,10,5,-0.02852134354862875,0.1697235528436073
4,15,1111-1001,40,0;0;10-3;0;10-0;1;10-1;1;10-2;1;10-3;1;10,0,0.0,10,1,0.5666357384348294,0.5666357384348294
4,15,1111-1001,40,0;0;10-3;0;10-0;1;10-1;1;10-2;1;10-3;1;10,0,0.0,10,2,0.008950180380212388,0.008950180380212388
4,15,1111-1001,40,0;0;10-3;0;10-0;1;10-1;1;10-2;1;10-3;1;10,0,0.0,10,3,0.03298694297604545,0.03298694297604545
4,15,1111-1001,40,0;0;10-3;0;10-0;1;10-1;1;10-2;1;10-3;1;10,0,0.0,10,4,1.0867048567632691,1.0867048567632691
4,15,1111-1001,40,0;0;10-3;0;10-0;1;10-1;1;10-2;1;10-3;1;10,0,0.0,10,5,0.42453839832141593,0.42453839832141593
4,16,1111-0001,40,3;0;11-0;1;11-1;1;11-2;1;11-3;1;11,0,0.0,11,1,0.43685697562520426,0.43685697562520426
4,16,1111-0001,40,3;0;11-0;1;11-1;1;11-2;1;11-3;1;11,0,0.0,11,2,0.04289648211079255,0.04289648211079255
4,16,1111-0001,40,3;0;11-0;1;11-1;1;11-2;1;11-3;1;11,0,0.0,11,3,0.29614999092378297,0.29614999092378297
4,16,1111-0001,40,3;0;11-0;1;11-1;1;11-2;1;11-3;1;11,0,0.0,11,4,0.3398903251612526,0.3398903251612526
4,16,1111-0001,40,3;0;11-0;1;11-1;1;11-2;1;11-3;1;11,0,0.0,11,5,2.1965285627317703,2.1965285627317703
4,17,1111-1000,40,0;0;12-0;1;12-1;1;37-2;1;18-3;1;12,0,0.0,12,1,-0.003083579182252948,-0.024205126470514125
4,17,1111-1000,40,0;0;12-0;1;12-1;1;37-2;1;18-3;1;12,0,0.0,12,2,-0.021662312798301768,0.025665628909927095
4,17,1111-1000,40,0;0;12-0;1;12-1;1;37-2;1;18-3;1;12,0,0.0,12,3,-0.01785544660228407,-0.01038607393919646
4,17,1111-1000,40,0;0;12-0;1;12-1;1;37-2;1;18-3;1;12,0,0.0,12,4,-0.019722907318117718,-0.020422469009204323
4,17,1111-1000,40,0;0;12-0;1;12-1;1;37-2;1;18-3;1;12,0,0.0,12,5,0.009163459336884365,0.08382658412850841
4,18,1111,40,0;0;18-1;0;18-2;0;18-3;0;18,0,1.0,18,1,0.618152967902345,0.618152967902345
4,18,1111,40,0;0;18-1;0;18-2;0;18-3;0;18,0,1.0,18,2,0.6607999140734201,0.6607999140734201
4,18,1111,40,0;0;18-1;0;18-2;0;18-3;0;18,0,1.0,18,3,0.23022832021382703,0.23022832021382703
4,18,1111,40,0;0;18-1;0;18-2;0;18-3;0;18,0,1.0,18,4,0.6401784294755521,0.6401784294755521
4,18,1111,40,0;0;18-1;0;18-2;0;18-3;0;18,0,1.0,18,5,0.6432146811123464,0.6432146811123464
4,19,111,40,0;0;18-1;0;18-2;0;18,0,0.0,18,1,0.1305572639274909,0.1305572639274909
4,19,111,40,0;0;18-1;0;18-2;0;18,0,0.0,18,2,-0.010741337722638074,-0.010741337722638074
4,19,111,40,0;0;18-1;0;18-2;0;18,0,0.0,18,3,0.14830384744366482,0.14830384744366482
4,19,111,40,0;0;18-1;0;18-2;0;18,0,0.0,18,4,0.26140587729128506,0.26140587729128506
4,19,111,40,0;0;18-1;0;18-2;0;18,0,0.0,18,5,0.059068507429957215,0.059068507429957215
4,20,11111-10101,40,0;0;10-2;0;10-4;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10,0,0.0,10,1,1.5613854494158346,1.5613854494158346
4,20,11111-10101,40,0;0;10-2;0;10-4;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10,0,0.0,10,2,0.48474778585955286,0.48474778585955286
4,20,11111-10101,40,0;0;10-2;0;10-4;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10,0,0.0,10,3,0.49111018270789103,0.49111018270789103
4,20,11111-10101,40,0;0;10-2;0;10-4;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10,0,0.0,10,4,0.9105737853075632,0.9105737853075632
4,20,11111-10101,40,0;0;10-2;0;10-4;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10,0,0.0,10,5,0.5914140506238335,0.5914140506238335
4,21,11111-00101,40,2;0;11-4;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11,0,0.0,11,1,0.812081451780541,0.812081451780541
4,21,11111-00101,40,2;0;11-4;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11,0,0.0,11,2,1.3227731617978977,1.3227731617978977
4,21,11111-00101,40,2;0;11-4;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11,0,0.0,11,3,0.4368472815765092,0.4368472815765092
4,21,11111-00101,40,2;0;11-4;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11,0,0.0,11,4,0.30558629097906237,0.30558629097906237
4,21,11111-00101,40,2;0;11-4;0;11-0;1;11-1;1;11-2;1;11-3;1;11-4;1;11,0,0.0,11,5,0.18236032758322754,0.18236032758322754
4,22,11111-10001,40,0;0;10-4;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10,0,0.0,10,1,0.10389136435325258,0.10389136435325258
4,22,11111-10001,40,0;0;10-4;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10,0,0.0,10,2,0.20799177772077368,0.20799177772077368
4,22,11111-10001,40,0;0;10-4;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10,0,0.0,10,3,0.03279354706117392,0.03279354706117392
4,22,11111-10001,40,0;0;10-4;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10,0,0.0,10,4,-0.006226235884783458,-0.006226235884783458
4,22,11111-10001,40,0;0;10-4;0;10-0;1;10-1;1;10-2;1;10-3;1;10-4;1;10,0,0.0,10,5,0.2329148543208956,0.2329148543208956
4,23,11111-10100,40,0;0;12-2;0;12-0;1;12-1;1;12-2;1;12-3;1;12-4;1;12,0,0.0,12,1,0.6340728899245308,0.6340728899245308
4,23,11111-10100,40,0;0;12-2;0;12-0;1;12-1;1;12-2;1;12-3;1;12-4;1;12,0,0.0,12,2,0.17165958795524122,0.17165958795524122
4,23,11111-10100,40,0;0;12-2;0;12-0;1;12-1;1;12-2;1;12-3;1;12-4;1;12,0,0.0,12,3,1.2700236161715903,1.2700236161715903
4,23,11111-10100,40,0;0;12-2;0;12-0;1;12-1;1;12-2;1;12-3;1;12-4;1;12,0,0.0,12,4,0.16591103918110622,0.16591103918110622
4,23,11111-10100,40,0;0;12-2;0;12-0;1;12-1;1;12-2;1;12-3;1;12-4;1;12,0,0.0,12,5,-0.014574345803294114,-0.014574345803294114
4,24,111111-111111-110011-110011,40,0;0;24-1;0;24-4;0;27-5;0;24-0;1;24-1;1;24-4;1;24-5;1;24-0;2;24-1;2;24-2;2;24-3;2;28-4;2;24-5;2;24-0;3;27-1;3;24-2;3;24-3;3;24-4;3;24-5;3;24,0,0.85,24,1,1.5183196605190992,2.611042407021058
4,24,111111-111111-110011-110011,40,0;0;24-1;0;24-4;0;27-5;0;24-0;1;24-1;1;24-4;1;24-5;1;24-0;2;24-1;2;24-2;2;24-3;2;28-4;2;24-5;2;24-0;3;27-1;3;24-2;3;24-3;3;24-4;3;24-5;3;24,0,0.85,24,2,0.05125274492576757,2.2480949222969904
4,24,111111-111111-110011-110011,40,0;0;24-1;0;24-4;0;27-5;0;24-0;1;24-1;1;24-4;1;24-5;1;24-0;2;24-1;2;24-2;2;24-3;2;28-4;2;24-5;2;24-0;3;27-1;3;24-2;3;24-3;3;24-4;3;24-5;3;24,0,0.85,24,3,0.026315028919285485,1.7123169495395099
4,24,111111-111111-110011-110011,40,0;0;24-1;0;24-4;0;27-5;0;24-0;1;24-1;1;24-4;1;24-5;1;24-0;2;24-1;2;24-2;2;24-3;2;28-4;2;24-5;2;24-0;3;27-1;3;24-2;3;24-3;3;24-4;3;24-5;3;24,0,0.85,24,4,0.2013660795564464,2.1171863936540936
4,24,111111-111111-110011-110011,40,0;0;24-1;0;24-4;0;27-5;0;24-0;1;24-1;1;24-4;1;24-5;1;24-0;2;24-1;2;24-2;2;24-3;2;28-4;2;24-5;2;24-0;3;27-1;3;24-2;3;24-3;3;24-4;3;24-5;3;24,0,0.85,24,5,0.7392664129153147,1.6888696862383352
4,25,011111-111111-110011-110011,40,0;0;25-1;0;25-4;0;25-5;0;25-0;1;25-1;1;25-4;1;25-5;1;25-0;2;25-1;2;25-2;2;25-3;2;25-4;2;25-5;2;25-1;3;25-2;3;25-3;3;25-4;3;25-5;3;25,0,1.0,25,1,1.7122133416296341,1.7122133416296341
4,25,011111-111111-110011-110011,40,0;0;25-1;0;25-4;0;25-5;0;25-0;1;25-1;1;25-4;1;25-5;1;25-0;2;25-1;2;25-2;2;25-3;2;25-4;2;25-5;2;25-1;3;25-2;3;25-3;3;25-4;3;25-5;3;25,0,1.0,25,2,2.057926796539591,2.057926796539591
4,25,011111-111111-110011-110011,40,0;0;25-1;0;25-4;0;25-5;0;25-0;1;25-1;1;25-4;1;25-5;1;25-0;2;25-1;2;25-2;2;25-3;2;25-4;2;25-5;2;25-1;3;25-2;3;25-3;3;25-4;3;25-5;3;25,0,1.0,25,3,0.9710395943176855,0.9710395943176855
4,25,011111-111111-110011-110011,40,0;0;25-1;0;25-4;0;25-5;0;25-0;1;25-1;1;25-4;1;25-5;1;25-0;2;25-1;2;25-2;2;25-3;2;25-4;2;25-5;2;25-1;3;25-2;3;25-3;3;25-4;3;25-5;3;25,0,1.0,25,4,2.57550230390787,2.57550230390787
4,25,011111-111111-110011-110011,40,0;0;25-1;0;25-4;0;25-5;0;25-0;1;25-1;1;25-4;1;25-5;1;25-0;2;25-1;2;25-2;2;25-3;2;25-4;2;25-5;2;25-1;3;25-2;3;25-3;3;25-4;3;25-5;3;25,0,1.0,25,5,2.43492164310885,2.43492164310885
4,26,111110-111111-110011-110011,40,0;0;26-1;0;26-4;0;26-5;0;26-0;1;26-1;1;26-4;1;26-5;1;26-0;2;26-1;2;26-2;2;26-3;2;26-4;2;26-5;2;26-0;3;26-1;3;26-2;3;26-3;3;26-4;3;26,0,1.0,26,1,2.439742018182383,2.439742018182383
4,26,111110-111111-110011-110011,40,0;0;26-1;0;26-4;0;26-5;0;26-0;1;26-1;1;26-4;1;26-5;1;26-0;2;26-1;2;26-2;2;26-3;2;26-4;2;26-5;2;26-0;3;26-1;3;26-2;3;26-3;3;26-4;3;26,0,1.0,26,2,1.9649475872264908,1.9649475872264908
4,26,111110-111111-110011-110011,40,0;0;26-1;0;26-4;0;26-5;0;26-0;1;26-1;1;26-4;1;26-5;1;26-0;2;26-1;2;26-2;2;26-3;2;26-4;2;26-5;2;26-0;3;26-1;3;26-2;3;26-3;3;26-4;3;26,0,1.0,26,3,1.982506619871348,1.982506619871348
4,26,111110-111111-110011-110011,40,0;0;26-1;0;26-4;0;26-5;0;26-0;1;26-1;1;26-4;1;26-5;1;26-0;2;26-1;2;26-2;2;26-3;2;26-4;2;26-5;2;26-0;3;26-1;3;26-2;3;26-3;3;26-4;3;26,0,1.0,26,4,2.0165168638589153,2.0165168638589153
4,26,111110-111111-110011-110011,40,0;0;26-1;0;26-4;0;26-5;0;26-0;1;26-1;1;26-4;1;26-5;1;26-0;2;26-1;2;26-2;2;26-3;2;26-4;2;26-5;2;26-0;3;26-1;3;26-2;3;26-3;3;26-4;3;26,0,1.0,26,5,2.5274586970273094,2.5274586970273094
4,27,111111-111111-110011-100011,40,0;0;29-4;0;27-5;0;24-0;1;29-1;1;27-4;1;24-5;1;24-0;2;29-1;2;32-2;2;27-3;2;27-4;2;24-5;2;24-0;3;27-1;3;24-2;3;27-3;3;27-4;3;24-5;3;24,0,0.3684210526315789,24,1,0.7250217358262864,2.6689393173853935
